Particle size,SSA,Age,Mw,LogKow,pKa2,Solubility,MP concentration,AT concentration,Temperature,pH,Qm
,,1,444.44,-1.37,7.7,1690,1,30,25,,1.0441
,,1,444.44,-1.37,7.7,1690,1,40,25,,1.12375
,,1,444.44,-1.37,7.7,1690,1,50,25,,1.21824
,,0,444.44,-1.37,7.7,1690,1,50,25,1,0.129431
,,0,444.44,-1.37,7.7,1690,1,50,25,3,0.376254
,,0,444.44,-1.37,7.7,1690,1,50,25,5,0.508696
,,0,444.44,-1.37,7.7,1690,1,50,25,7,0.797659
,,0,444.44,-1.37,7.7,1690,1,50,25,9,0.638127
,,0,444.44,-1.37,7.7,1690,1,50,25,11,0.562876
,,0,444.44,-1.37,7.7,1690,1,50,25,13,0.418395
,,0,444.44,-1.37,7.7,1690,1,50,25,1,0.066221
,,0,444.44,-1.37,7.7,1690,1,50,25,3,0.294983
,,0,444.44,-1.37,7.7,1690,1,50,25,5,0.412375
,,0,444.44,-1.37,7.7,1690,1,50,25,7,0.376254
,,0,444.44,-1.37,7.7,1690,1,50,25,9,0.343144
,,0,444.44,-1.37,7.7,1690,1,50,25,11,0.297993
,,0,444.44,-1.37,7.7,1690,1,50,25,13,0.228763
,,0,444.44,-1.37,7.7,1690,1,50,25,1,0.222742
,,0,444.44,-1.37,7.7,1690,1,50,25,3,0.301003
,,0,444.44,-1.37,7.7,1690,1,50,25,5,0.433445
,,0,444.44,-1.37,7.7,1690,1,50,25,7,0.469565
,,0,444.44,-1.37,7.7,1690,1,50,25,9,0.451505
,,0,444.44,-1.37,7.7,1690,1,50,25,11,0.424415
,,0,444.44,-1.37,7.7,1690,1,50,25,13,0.310033
,,0,444.44,-1.37,7.7,1690,1,50,25,1,0.270903
,,0,444.44,-1.37,7.7,1690,1,50,25,3,0.352174
,,0,444.44,-1.37,7.7,1690,1,50,25,5,0.490635
,,0,444.44,-1.37,7.7,1690,1,50,25,7,0.556856
,,0,444.44,-1.37,7.7,1690,1,50,25,9,0.454515
,,0,444.44,-1.37,7.7,1690,1,50,25,11,0.391304
,,0,444.44,-1.37,7.7,1690,1,50,25,13,0.285953
,,1,444.44,-1.37,7.7,1690,1,50,25,1,0.267785
,,1,444.44,-1.37,7.7,1690,1,50,25,3,0.587248
,,1,444.44,-1.37,7.7,1690,1,50,25,5,0.761074
,,1,444.44,-1.37,7.7,1690,1,50,25,7,1.20738
,,1,444.44,-1.37,7.7,1690,1,50,25,9,0.803356
,,1,444.44,-1.37,7.7,1690,1,50,25,11,0.568456
,,1,444.44,-1.37,7.7,1690,1,50,25,13,0.361745
,,1,444.44,-1.37,7.7,1690,1,50,25,1,0.173826
,,1,444.44,-1.37,7.7,1690,1,50,25,3,0.455705
,,1,444.44,-1.37,7.7,1690,1,50,25,5,0.554362
,,1,444.44,-1.37,7.7,1690,1,50,25,7,0.667114
,,1,444.44,-1.37,7.7,1690,1,50,25,9,0.455705
,,1,444.44,-1.37,7.7,1690,1,50,25,11,0.347651
,,1,444.44,-1.37,7.7,1690,1,50,25,13,0.267785
,,1,444.44,-1.37,7.7,1690,1,50,25,1,0.230201
,,1,444.44,-1.37,7.7,1690,1,50,25,3,0.375839
,,1,444.44,-1.37,7.7,1690,1,50,25,5,0.615436
,,1,444.44,-1.37,7.7,1690,1,50,25,7,0.79396
,,1,444.44,-1.37,7.7,1690,1,50,25,9,0.568456
,,1,444.44,-1.37,7.7,1690,1,50,25,11,0.441611
,,1,444.44,-1.37,7.7,1690,1,50,25,13,0.324161
,,1,444.44,-1.37,7.7,1690,1,50,25,1,0.361745
,,1,444.44,-1.37,7.7,1690,1,50,25,3,0.521477
,,1,444.44,-1.37,7.7,1690,1,50,25,5,0.685906
,,1,444.44,-1.37,7.7,1690,1,50,25,7,0.859732
,,1,444.44,-1.37,7.7,1690,1,50,25,9,0.577852
,,1,444.44,-1.37,7.7,1690,1,50,25,11,0.408725
,,1,444.44,-1.37,7.7,1690,1,50,25,13,0.300671
200,0.294,0,319.33,0.46,8.8,400,2,0.729825,20,7,0.028966
200,0.294,0,319.33,0.46,8.8,400,2,1.71228,20,7,0.049154
200,0.294,0,319.33,0.46,8.8,400,2,3.64912,20,7,0.066709
200,0.294,0,319.33,0.46,8.8,400,2,5.78246,20,7,0.08953
200,0.294,0,319.33,0.46,8.8,400,2,7.7193,20,7,0.098307
200,0.294,0,319.33,0.46,8.8,400,2,9.96491,20,7,0.112351
200,0.294,0,319.33,0.46,8.8,400,2,14.9053,20,7,0.130784
200,0.294,0,319.33,0.46,8.8,400,2,5,20,3,0.11871
200,0.294,0,319.33,0.46,8.8,400,2,5,20,4,0.16
200,0.294,0,319.33,0.46,8.8,400,2,5,20,5,0.287742
200,0.294,0,319.33,0.46,8.8,400,2,5,20,6,0.144516
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.086452
200,0.294,0,319.33,0.46,8.8,400,2,5,20,8,0.086452
200,0.294,0,319.33,0.46,8.8,400,2,5,20,9,0.042581
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.071309
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.05526
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.040226
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.02763
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.024176
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.017269
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.013612
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.0887277
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.0709821
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.0535714
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.028125
200,0.294,0,319.33,0.46,8.8,400,2,5,20,7,0.0247768
0.5,,1,253.28,0.89,5.7,610,0.1,10,,7.2,0.704903
0.5,,1,253.28,0.89,5.7,610,0.1,10,,7.2,0.569366
101.6,0.772,0,444.44,-1.37,7.7,1690,1,2.89076,25,7,1.05994
101.6,0.772,0,444.44,-1.37,7.7,1690,1,8.87395,25,7,0.832808
101.6,0.772,0,444.44,-1.37,7.7,1690,1,13.3109,25,7,1.66562
101.6,0.772,0,444.44,-1.37,7.7,1690,1,18.2185,25,7,1.66562
101.6,0.772,0,444.44,-1.37,7.7,1690,1,27.8992,25,7,2.347
101.6,0.772,0,444.44,-1.37,7.7,1690,1,36.3025,25,7,2.80126
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,4,0.114441
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,5,0.152589
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,6,0.0381471
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,7,0.495913
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,8,0.343324
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,9,0.381471
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,7,1.90909
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,7,2.19192
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,7,2.58081
101.6,0.772,0,444.44,-1.37,7.7,1690,1,20,25,7,3.32323
101.6,,1,444.44,-1.37,7.7,1690,1,1.68067,25,7,2.19558
101.6,,1,444.44,-1.37,7.7,1690,1,6.52101,25,7,3.17981
101.6,,1,444.44,-1.37,7.7,1690,1,10.6891,25,7,4.23975
101.6,,1,444.44,-1.37,7.7,1690,1,15.2605,25,7,4.54259
101.6,,1,444.44,-1.37,7.7,1690,1,24.605,25,7,5.60252
101.6,,1,444.44,-1.37,7.7,1690,1,32.9412,25,7,6.2082
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,4.94949
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,4.87879
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,4.94949
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,5.16162
101.6,,1,444.44,-1.37,7.7,1690,1,1.41176,25,7,2.42271
101.6,,1,444.44,-1.37,7.7,1690,1,5.44538,25,7,4.31546
101.6,,1,444.44,-1.37,7.7,1690,1,10.2185,25,7,4.76972
101.6,,1,444.44,-1.37,7.7,1690,1,13.5126,25,7,6.2082
101.6,,1,444.44,-1.37,7.7,1690,1,22.521,25,7,7.7224
101.6,,1,444.44,-1.37,7.7,1690,1,31.2605,25,7,7.79811
101.6,,1,444.44,-1.37,7.7,1690,1,1.27731,25,7,2.49842
101.6,,1,444.44,-1.37,7.7,1690,1,4.43697,25,7,5.22397
101.6,,1,444.44,-1.37,7.7,1690,1,9.07563,25,7,5.82965
101.6,,1,444.44,-1.37,7.7,1690,1,11.4286,25,7,8.32808
101.6,,1,444.44,-1.37,7.7,1690,1,19.6303,25,7,10.6751
101.6,,1,444.44,-1.37,7.7,1690,1,27.4286,25,7,11.5836
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,4,7.3624
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,5,7.3624
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,6,7.9346
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,7.2861
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,8,6.86649
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,9,6.37057
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,1.14286,25,7,2.80126
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,4.30252,25,7,5.52681
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,8.80672,25,7,6.05678
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,10.8908,25,7,8.85804
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,18.1513,25,7,11.9621
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,25.3445,25,7,13.7035
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,4,7.9346
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,5,8.20163
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,6,8.12534
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,7,7.82016
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,8,7.20981
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,9,6.6376
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,7,7.10606
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,7,7.35354
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,7,7.14141
101.6,1.1177,1,444.44,-1.37,7.7,1690,1,20,25,7,7.10606
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,4.16807,25,7,0.529968
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,8.94118,25,7,1.13565
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,13.4454,25,7,1.5142
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,17.8824,25,7,1.89274
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,25.8824,25,7,2.87697
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,36.1681,25,7,3.33123
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,4,0.610354
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,5,0.648501
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,6,0.724796
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,7,1.297
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,8,1.86921
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,9,1.297
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,7,1.13418
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,7,1.48861
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,7,1.66582
101.6,1.6028,0,444.44,-1.37,7.7,1690,1,20,25,7,2.48101
101.6,,1,444.44,-1.37,7.7,1690,1,2.48739,25,7,2.11987
101.6,,1,444.44,-1.37,7.7,1690,1,6.18487,25,7,3.78549
101.6,,1,444.44,-1.37,7.7,1690,1,9.81513,25,7,5.14826
101.6,,1,444.44,-1.37,7.7,1690,1,13.8487,25,7,5.90536
101.6,,1,444.44,-1.37,7.7,1690,1,22.521,25,7,6.28391
101.6,,1,444.44,-1.37,7.7,1690,1,31.5966,25,7,7.79811
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,4.14684
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,4.25316
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,4.21772
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,4.00506
101.6,,1,444.44,-1.37,7.7,1690,1,1.68067,25,7,2.95268
101.6,,1,444.44,-1.37,7.7,1690,1,4.43697,25,7,5.52681
101.6,,1,444.44,-1.37,7.7,1690,1,7.12605,25,7,7.7224
101.6,,1,444.44,-1.37,7.7,1690,1,10.958,25,7,8.70662
101.6,,1,444.44,-1.37,7.7,1690,1,18.084,25,7,10.6751
101.6,,1,444.44,-1.37,7.7,1690,1,27.1597,25,7,12.265
101.6,,1,444.44,-1.37,7.7,1690,1,1.54622,25,7,3.02839
101.6,,1,444.44,-1.37,7.7,1690,1,3.89916,25,7,6.05678
101.6,,1,444.44,-1.37,7.7,1690,1,6.11765,25,7,8.70662
101.6,,1,444.44,-1.37,7.7,1690,1,9.34454,25,7,10.2965
101.6,,1,444.44,-1.37,7.7,1690,1,14.521,25,7,14.2334
101.6,,1,444.44,-1.37,7.7,1690,1,24.4706,25,7,14.9148
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,4,7.66757
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,5,8.04905
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,6,8.31608
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,7,8.6594
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,8,8.20163
101.6,,1,444.44,-1.37,7.7,1690,1,20,25,9,7.82016
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,1.47899,25,7,3.17981
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,3.09244,25,7,6.81388
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,5.17647,25,7,9.76656
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,8,25,7,11.6593
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,11.8319,25,7,16.8833
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,21.3782,25,7,18.0946
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,4,8.08719
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,5,8.81199
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,6,10.0708
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,7,10.4905
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,8,9.68937
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,9,9.3842
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,7,9.32152
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,7,9.35696
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,7,9.28608
101.6,1.9418,1,444.44,-1.37,7.7,1690,1,20,25,7,9.28608
75,0.1478,0,253.28,0.89,5.7,610,2,0.18427,25,7,0.010516
75,0.1478,0,253.28,0.89,5.7,610,2,0.467416,25,7,0.020282
75,0.1478,0,253.28,0.89,5.7,610,2,0.930337,25,7,0.038498
75,0.1478,0,253.28,0.89,5.7,610,2,1.1236,25,7,0.049014
75,0.1478,0,253.28,0.89,5.7,610,2,1.41573,25,7,0.05784
75,0.1478,0,253.28,0.89,5.7,610,2,1.88764,25,7,0.073991
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,3,0.082174
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,5,0.273913
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.085109
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,9,0.031304
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,11,0.003913
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.283981
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.078383
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.054995
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.049829
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.037072
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.039498
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.142103
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.138166
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.127069
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.112036
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.107025
75,0.1478,0,253.28,0.89,5.7,610,2,2,25,7,0.100224
75,0.1375,1,253.28,0.89,5.7,610,2,0.179775,25,7,0.008826
75,0.1375,1,253.28,0.89,5.7,610,2,0.476404,25,7,0.016714
75,0.1375,1,253.28,0.89,5.7,610,2,0.94382,25,7,0.033239
75,0.1375,1,253.28,0.89,5.7,610,2,1.15056,25,7,0.036432
75,0.1375,1,253.28,0.89,5.7,610,2,1.4382,25,7,0.048075
75,0.1375,1,253.28,0.89,5.7,610,2,1.9236,25,7,0.059531
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,3,0.088044
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,5,0.272935
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.074348
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,9,0.025435
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,11,0.001957
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.267307
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.070058
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.057299
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.047578
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.039377
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.044082
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.118837
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.078031
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.073736
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.06443
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.07302
75,0.1375,1,253.28,0.89,5.7,610,2,2,25,7,0.056913
75,0.1599,1,253.28,0.89,5.7,610,2,0.188764,25,7,0.007887
75,0.1599,1,253.28,0.89,5.7,610,2,0.476404,25,7,0.015399
75,0.1599,1,253.28,0.89,5.7,610,2,0.952809,25,7,0.028545
75,0.1599,1,253.28,0.89,5.7,610,2,1.15506,25,7,0.033991
75,0.1599,1,253.28,0.89,5.7,610,2,1.44719,25,7,0.04338
75,0.1599,1,253.28,0.89,5.7,610,2,1.9236,25,7,0.054272
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,3,0.092935
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,5,0.259239
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.066522
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,9,0.021522
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,11,0.002935
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.192171
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.069326
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.053532
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.04457
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.038644
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.035755
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.098434
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.074452
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.074094
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.068367
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.068367
75,0.1599,1,253.28,0.89,5.7,610,2,2,25,7,0.06443
75,0.1566,1,253.28,0.89,5.7,610,2,0.188764,25,7,0.006948
75,0.1566,1,253.28,0.89,5.7,610,2,0.480899,25,7,0.01277
75,0.1566,1,253.28,0.89,5.7,610,2,0.952809,25,7,0.026291
75,0.1566,1,253.28,0.89,5.7,610,2,1.16404,25,7,0.03061
75,0.1566,1,253.28,0.89,5.7,610,2,1.45169,25,7,0.040563
75,0.1566,1,253.28,0.89,5.7,610,2,1.92809,25,7,0.050892
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,3,0.077283
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,5,0.260217
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.059674
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,9,0.021522
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,11,0.002935
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.177013
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.070112
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.051281
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.043078
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.037154
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.036543
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.093781
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.069799
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.073378
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.06264
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.066219
75,0.1566,1,253.28,0.89,5.7,610,2,2,25,7,0.056197
200,,1,444.43,-1.19,7.7,1690,8,10,20,4,0.111453
200,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0917598
200,,1,444.43,-1.19,7.7,1690,8,10,20,10,0.115223
200,,1,444.43,-1.19,7.7,1690,8,10,5,7,0.125279
200,,1,444.43,-1.19,7.7,1690,8,10,30,7,0.121089
200,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.10433
200,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.10014
200,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0993017
529.15,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0495536
529.15,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0689732
529.15,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0770089
529.15,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.104464
529.15,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.110491
529.15,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.108482
529.15,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.01875
529.15,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0348214
529.15,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0388393
529.15,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0441964
529.15,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0368304
529.15,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0475446
338.65,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0632287
338.65,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0786996
338.65,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0982063
338.65,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.108969
338.65,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.110314
338.65,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.119731
338.65,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0262332
338.65,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0269058
338.65,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0376682
338.65,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0316143
338.65,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0390135
338.65,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0491031
232.85,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0488839
232.85,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0816964
232.85,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.0997768
232.85,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.126563
232.85,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.127902
232.85,,0,444.43,-1.19,7.7,1690,8,10,20,7,0.132589
232.85,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0388393
232.85,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0502232
232.85,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0529018
232.85,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0569196
232.85,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0595982
232.85,,1,444.43,-1.19,7.7,1690,8,10,20,7,0.0569196
175,28.561,0,444.44,-1.37,7.7,1690,6.67,0.788239467,25,7,0.039011
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,3,0.102222
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,4,0.139259
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,5,0.152365
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,6,0.144387
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,7,0.135271
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,8,0.131852
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,9,0.122165
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,7,0.137085
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,7,0.105323
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,7,0.099878
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,7,0.089529
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,7,0.091671
175,28.561,0,444.44,-1.37,7.7,1690,6.67,5,25,7,0.089796
175,35.286,1,444.44,-1.37,7.7,1690,6.67,0.659721993,25,7,0.063111
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,3,0.129003
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,4,0.149516
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,5,0.171168
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,6,0.154644
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,7,0.143248
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,8,0.13755
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,9,0.134701
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,7,0.152683
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,7,0.143673
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,7,0.127969
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,7,0.120296
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,7,0.114852
175,35.286,1,444.44,-1.37,7.7,1690,6.67,5,25,7,0.109411
175,36.36,1,444.44,-1.37,7.7,1690,6.67,0.603923084,25,7,0.071357
175,36.36,1,444.44,-1.37,7.7,1690,6.67,5,25,3,0.154644
175,36.36,1,444.44,-1.37,7.7,1690,6.67,5,25,4,0.180285
175,36.36,1,444.44,-1.37,7.7,1690,6.67,5,25,5,0.197949
